Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Payment Method,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Preferred Payment Method,Frequency of Purchases,Age Group,Average Purchase Amount,Recency,Total Spending,Value Score
138,68,Male,Sneakers,Footwear,43,Colorado,M,Turquoise,Spring,4.7,Yes,Cash,Free Shipping,Yes,Yes,38,PayPal,Weekly,61-70,1.1025641025641026,38,1677,5.182051282051282
139,68,Male,Skirt,Clothing,29,Georgia,M,Maroon,Winter,4.4,Yes,Cash,Store Pickup,Yes,Yes,42,Bank Transfer,Weekly,61-70,0.6744186046511628,42,1247,2.9674418604651165
140,49,Male,Coat,Outerwear,95,Florida,M,White,Fall,3.8,Yes,Debit Card,Store Pickup,Yes,Yes,30,Venmo,Annually,44-52,3.064516129032258,30,2945,11.64516129032258
141,63,Male,Shirt,Clothing,28,North Carolina,L,Yellow,Fall,3.9,Yes,Bank Transfer,2-Day Shipping,Yes,Yes,50,Credit Card,Weekly,61-70,0.5490196078431373,50,1428,2.1411764705882352
142,56,Male,Gloves,Accessories,46,Virginia,M,Turquoise,Fall,4.9,Yes,PayPal,Free Shipping,Yes,Yes,45,PayPal,Weekly,52-61,1.0,45,2116,4.9
143,37,Male,Jacket,Outerwear,58,Nebraska,L,Violet,Fall,3.1,Yes,PayPal,Free Shipping,Yes,Yes,33,Credit Card,Fortnightly,35-44,1.7058823529411764,33,1972,5.288235294117647
144,30,Male,Coat,Outerwear,48,Missouri,M,Beige,Fall,2.7,Yes,Bank Transfer,Store Pickup,Yes,Yes,25,PayPal,Quarterly,26-35,1.8461538461538463,25,1248,4.984615384615386
145,19,Male,Shoes,Footwear,43,New Jersey,M,Silver,Fall,3.2,Yes,Credit Card,Express,Yes,Yes,25,Cash,Monthly,18-26,1.6538461538461537,25,1118,5.292307692307692
146,24,Male,Jewelry,Accessories,95,Missouri,M,Teal,Fall,4.5,Yes,Venmo,Standard,Yes,Yes,44,Debit Card,Quarterly,18-26,2.111111111111111,44,4275,9.5
147,52,Male,Skirt,Clothing,30,Colorado,S,Black,Fall,4.0,Yes,Debit Card,Standard,Yes,Yes,21,Venmo,Fortnightly,44-52,1.3636363636363635,21,660,5.454545454545454
148,63,Male,Shoes,Footwear,64,Idaho,M,Purple,Summer,3.5,Yes,Bank Transfer,2-Day Shipping,Yes,Yes,31,Bank Transfer,Fortnightly,61-70,2.0,31,2048,7.0
149,37,Male,Gloves,Accessories,90,Wyoming,M,Gray,Fall,2.6,Yes,PayPal,Store Pickup,Yes,Yes,47,Debit Card,Annually,35-44,1.875,47,4320,4.875
150,38,Male,Pants,Clothing,76,Delaware,M,White,Summer,3.2,Yes,Venmo,Free Shipping,Yes,Yes,14,PayPal,Monthly,35-44,5.066666666666666,14,1140,16.213333333333335
151,35,Male,Boots,Footwear,96,California,L,Cyan,Fall,4.9,Yes,Bank Transfer,Standard,Yes,Yes,17,Debit Card,Every 3 Months,26-35,5.333333333333333,17,1728,26.133333333333333
152,28,Male,Sunglasses,Accessories,47,North Dakota,L,Turquoise,Fall,4.5,Yes,Debit Card,Next Day Air,Yes,Yes,3,Venmo,Annually,26-35,11.75,3,188,52.875
153,30,Male,Shirt,Clothing,85,South Carolina,S,Brown,Summer,4.3,Yes,PayPal,Express,Yes,Yes,42,Venmo,Annually,26-35,1.9767441860465116,42,3655,8.5
154,69,Male,Hoodie,Clothing,55,North Carolina,M,Maroon,Winter,3.2,Yes,Debit Card,Standard,Yes,Yes,22,Debit Card,Annually,61-70,2.391304347826087,22,1265,7.6521739130434785
155,41,Male,Dress,Clothing,98,Oklahoma,M,Charcoal,Fall,3.6,Yes,Debit Card,Next Day Air,Yes,Yes,21,Venmo,Quarterly,35-44,4.454545454545454,21,2156,16.036363636363635
156,63,Male,Socks,Clothing,77,Maine,S,Olive,Spring,4.3,Yes,Cash,Free Shipping,Yes,Yes,21,Bank Transfer,Quarterly,61-70,3.5,21,1694,15.049999999999999
157,35,Male,Shorts,Clothing,26,Missouri,M,Lavender,Fall,4.0,Yes,Venmo,Standard,Yes,Yes,40,Debit Card,Annually,26-35,0.6341463414634146,40,1066,2.5365853658536586
158,36,Male,Hat,Accessories,68,Vermont,S,Yellow,Fall,3.0,Yes,Debit Card,Next Day Air,Yes,Yes,1,Bank Transfer,Fortnightly,35-44,34.0,1,136,102.0
159,25,Male,Shirt,Clothing,73,Connecticut,XL,Teal,Fall,4.1,Yes,Bank Transfer,Standard,Yes,Yes,50,Bank Transfer,Monthly,18-26,1.4313725490196079,50,3723,5.868627450980392
160,58,Male,Gloves,Accessories,27,New Hampshire,M,Charcoal,Fall,3.8,Yes,Debit Card,Store Pickup,Yes,Yes,39,Bank Transfer,Every 3 Months,52-61,0.675,39,1080,2.565
161,27,Male,Gloves,Accessories,23,Texas,M,Orange,Summer,4.6,Yes,Bank Transfer,Free Shipping,Yes,Yes,34,Venmo,Monthly,26-35,0.6571428571428571,34,805,3.0228571428571427
162,65,Male,Backpack,Accessories,49,North Dakota,M,Olive,Fall,3.0,Yes,Venmo,Express,Yes,Yes,29,Venmo,Fortnightly,61-70,1.6333333333333333,29,1470,4.9
163,54,Male,Sunglasses,Accessories,74,California,M,Turquoise,Summer,3.0,Yes,Credit Card,Store Pickup,Yes,Yes,31,PayPal,Bi-Weekly,52-61,2.3125,31,2368,6.9375
164,54,Male,Skirt,Clothing,67,Virginia,M,Purple,Summer,3.4,Yes,PayPal,Standard,Yes,Yes,8,Debit Card,Weekly,52-61,7.444444444444445,8,603,25.31111111111111
165,59,Male,Handbag,Accessories,65,Delaware,S,Purple,Spring,2.6,Yes,Debit Card,Free Shipping,Yes,Yes,5,Credit Card,Fortnightly,52-61,10.833333333333334,5,390,28.166666666666668
166,42,Male,Handbag,Accessories,60,Kentucky,S,Yellow,Winter,2.8,Yes,Credit Card,Store Pickup,Yes,Yes,7,Cash,Monthly,35-44,7.5,7,480,21.0
167,46,Male,Sneakers,Footwear,31,Delaware,XL,Indigo,Fall,4.0,Yes,Cash,Store Pickup,Yes,Yes,30,Cash,Monthly,44-52,1.0,30,961,4.0
168,33,Male,Gloves,Accessories,27,Arkansas,M,Green,Fall,4.0,Yes,Venmo,Express,Yes,Yes,14,Credit Card,Every 3 Months,26-35,1.8,14,405,7.2
169,34,Male,Shoes,Footwear,80,Louisiana,M,Magenta,Summer,3.0,Yes,Bank Transfer,Express,Yes,Yes,5,Cash,Fortnightly,26-35,13.333333333333334,5,480,40.0
170,27,Male,Jacket,Outerwear,30,Nevada,S,Gold,Summer,3.3,Yes,Credit Card,Standard,Yes,Yes,3,PayPal,Every 3 Months,26-35,7.5,3,120,24.75
171,52,Male,Shirt,Clothing,25,Wyoming,M,Maroon,Fall,2.6,Yes,Venmo,Store Pickup,Yes,Yes,46,Venmo,Bi-Weekly,44-52,0.5319148936170213,46,1175,1.3829787234042554
172,29,Male,Shorts,Clothing,35,Virginia,M,Blue,Summer,3.6,Yes,Debit Card,Store Pickup,Yes,Yes,4,Credit Card,Weekly,26-35,7.0,4,175,25.2
173,54,Male,Jewelry,Accessories,67,Nebraska,M,Violet,Summer,3.9,Yes,Bank Transfer,Next Day Air,Yes,Yes,42,Credit Card,Bi-Weekly,52-61,1.558139534883721,42,2881,6.076744186046512
174,25,Male,Hat,Accessories,46,Hawaii,M,Turquoise,Fall,3.4,Yes,PayPal,Standard,Yes,Yes,30,Cash,Annually,18-26,1.4838709677419355,30,1426,5.04516129032258
175,41,Male,Shoes,Footwear,35,Vermont,L,Brown,Winter,3.5,Yes,Venmo,Express,Yes,Yes,37,Venmo,Annually,35-44,0.9210526315789473,37,1330,3.223684210526316
176,53,Male,Coat,Outerwear,86,Oklahoma,L,Violet,Fall,2.8,Yes,Debit Card,Next Day Air,Yes,Yes,2,Bank Transfer,Annually,52-61,28.666666666666668,2,258,80.26666666666667
177,53,Male,Backpack,Accessories,81,New Hampshire,L,Black,Spring,2.7,Yes,Bank Transfer,Next Day Air,Yes,Yes,30,Credit Card,Quarterly,52-61,2.6129032258064515,30,2511,7.054838709677419
178,21,Male,Hoodie,Clothing,42,Kansas,L,Magenta,Fall,3.7,Yes,Debit Card,Next Day Air,Yes,Yes,47,Bank Transfer,Monthly,18-26,0.875,47,2016,3.2375000000000003
179,61,Male,Skirt,Clothing,43,Idaho,L,Lavender,Fall,4.3,Yes,Debit Card,2-Day Shipping,Yes,Yes,21,PayPal,Quarterly,52-61,1.9545454545454546,21,946,8.404545454545454
180,64,Male,Boots,Footwear,31,Illinois,M,Violet,Fall,4.9,Yes,Debit Card,Store Pickup,Yes,Yes,9,Bank Transfer,Fortnightly,61-70,3.1,9,310,15.190000000000001
181,51,Male,Sandals,Footwear,81,South Dakota,L,Green,Fall,3.3,Yes,Cash,Store Pickup,Yes,Yes,12,Debit Card,Fortnightly,44-52,6.230769230769231,12,1053,20.56153846153846
182,32,Male,Pants,Clothing,61,Massachusetts,M,Beige,Summer,4.7,Yes,Venmo,Next Day Air,Yes,Yes,4,Bank Transfer,Weekly,26-35,12.2,4,305,57.339999999999996
183,38,Male,Gloves,Accessories,96,Alabama,XL,Purple,Summer,2.8,Yes,Venmo,Store Pickup,Yes,Yes,10,Debit Card,Annually,35-44,8.727272727272727,10,1056,24.436363636363634
184,58,Male,Skirt,Clothing,29,Ohio,XL,Beige,Spring,3.6,Yes,Bank Transfer,2-Day Shipping,Yes,Yes,26,Credit Card,Weekly,52-61,1.0740740740740742,26,783,3.866666666666667
185,32,Male,Sneakers,Footwear,33,Hawaii,L,Cyan,Spring,3.0,Yes,Cash,Express,Yes,Yes,40,Cash,Fortnightly,26-35,0.8048780487804879,40,1353,2.414634146341464
186,46,Male,T-shirt,Clothing,32,Wisconsin,XL,Silver,Summer,4.5,Yes,Bank Transfer,Store Pickup,Yes,Yes,34,Bank Transfer,Fortnightly,44-52,0.9142857142857143,34,1120,4.114285714285714
187,39,Male,Backpack,Accessories,56,Minnesota,S,Lavender,Summer,2.9,Yes,Debit Card,Standard,Yes,Yes,31,Debit Card,Annually,35-44,1.75,31,1792,5.075
188,19,Male,Shoes,Footwear,94,Georgia,S,Purple,Spring,3.3,Yes,Credit Card,Store Pickup,Yes,Yes,1,Bank Transfer,Bi-Weekly,18-26,47.0,1,188,155.1
189,50,Male,Hoodie,Clothing,53,Arkansas,M,Pink,Spring,3.1,Yes,Credit Card,Express,Yes,Yes,5,Bank Transfer,Bi-Weekly,44-52,8.833333333333334,5,318,27.383333333333336
190,36,Male,Blouse,Clothing,82,West Virginia,M,Maroon,Fall,4.4,Yes,Venmo,Next Day Air,Yes,Yes,4,Credit Card,Weekly,35-44,16.4,4,410,72.16
191,65,Male,Coat,Outerwear,70,Indiana,XL,Beige,Fall,3.0,Yes,Venmo,Free Shipping,Yes,Yes,48,Venmo,Quarterly,61-70,1.4285714285714286,48,3430,4.285714285714286
192,64,Male,Hat,Accessories,76,Utah,M,Gray,Fall,3.9,Yes,Credit Card,Free Shipping,Yes,Yes,29,Cash,Every 3 Months,61-70,2.533333333333333,29,2280,9.879999999999999
193,46,Male,Shoes,Footwear,29,Nebraska,L,Turquoise,Summer,2.9,Yes,Venmo,Express,Yes,Yes,12,PayPal,Bi-Weekly,44-52,2.230769230769231,12,377,6.469230769230769
194,36,Male,Belt,Accessories,100,North Dakota,S,Silver,Fall,3.0,Yes,PayPal,Standard,Yes,Yes,29,Venmo,Annually,35-44,3.3333333333333335,29,3000,10.0
195,51,Male,Backpack,Accessories,94,Missouri,M,Olive,Spring,3.1,Yes,Venmo,Express,Yes,Yes,15,Debit Card,Quarterly,44-52,5.875,15,1504,18.212500000000002
196,51,Male,Jacket,Outerwear,25,New York,M,Magenta,Fall,4.3,Yes,Credit Card,Free Shipping,Yes,Yes,34,Credit Card,Monthly,44-52,0.7142857142857143,34,875,3.071428571428571
197,38,Male,Boots,Footwear,88,Washington,M,Lavender,Summer,3.9,Yes,Cash,Next Day Air,Yes,Yes,41,Credit Card,Fortnightly,35-44,2.0952380952380953,41,3696,8.17142857142857
198,59,Male,Scarf,Accessories,78,South Carolina,M,Black,Fall,3.2,Yes,Debit Card,2-Day Shipping,Yes,Yes,41,Credit Card,Monthly,52-61,1.8571428571428572,41,3276,5.942857142857143
199,57,Male,Jewelry,Accessories,45,Utah,M,Turquoise,Winter,4.8,Yes,Cash,Standard,Yes,Yes,39,Credit Card,Fortnightly,52-61,1.125,39,1800,5.3999999999999995
200,54,Male,Hat,Accessories,73,Idaho,XL,Green,Summer,3.8,Yes,Debit Card,Express,Yes,Yes,32,Cash,Weekly,52-61,2.212121212121212,32,2409,8.406060606060604
201,25,Male,Dress,Clothing,61,Pennsylvania,S,Teal,Summer,3.3,Yes,PayPal,Next Day Air,Yes,Yes,29,Venmo,Monthly,18-26,2.033333333333333,29,1830,6.709999999999999
202,69,Male,Blouse,Clothing,22,Missouri,S,Beige,Fall,4.3,Yes,Bank Transfer,Free Shipping,Yes,Yes,15,Bank Transfer,Annually,61-70,1.375,15,352,5.9125
203,57,Male,Hat,Accessories,38,Nebraska,L,Magenta,Spring,2.7,Yes,Bank Transfer,Express,Yes,Yes,33,Venmo,Annually,52-61,1.1176470588235294,33,1292,3.01764705882353
204,70,Male,Scarf,Accessories,38,Indiana,S,Yellow,Fall,3.2,Yes,PayPal,Next Day Air,Yes,Yes,18,Bank Transfer,Weekly,61-70,2.0,18,722,6.4
205,24,Male,Sneakers,Footwear,100,Arizona,M,Yellow,Fall,4.0,Yes,PayPal,Store Pickup,Yes,Yes,35,Cash,Bi-Weekly,18-26,2.7777777777777777,35,3600,11.11111111111111
206,67,Male,Shirt,Clothing,64,Hawaii,M,Silver,Winter,3.0,Yes,Bank Transfer,Standard,Yes,Yes,25,PayPal,Weekly,61-70,2.4615384615384617,25,1664,7.384615384615385
207,24,Male,T-shirt,Clothing,55,Wisconsin,L,Silver,Summer,4.2,Yes,Venmo,Free Shipping,Yes,Yes,6,Venmo,Fortnightly,18-26,7.857142857142857,6,385,33.0
208,62,Male,Gloves,Accessories,91,Rhode Island,M,Silver,Summer,2.9,Yes,Venmo,Express,Yes,Yes,17,Bank Transfer,Bi-Weekly,61-70,5.055555555555555,17,1638,14.66111111111111
209,57,Male,Skirt,Clothing,38,Wisconsin,M,Gold,Spring,4.1,Yes,Cash,Store Pickup,Yes,Yes,17,Credit Card,Monthly,52-61,2.111111111111111,17,684,8.655555555555555
210,55,Male,Sandals,Footwear,97,Minnesota,S,Olive,Winter,3.2,Yes,Bank Transfer,Store Pickup,Yes,Yes,44,Cash,Every 3 Months,52-61,2.1555555555555554,44,4365,6.897777777777778
211,45,Male,Jacket,Outerwear,22,Vermont,L,Teal,Fall,3.0,Yes,Venmo,2-Day Shipping,Yes,Yes,6,PayPal,Fortnightly,44-52,3.142857142857143,6,154,9.428571428571429
212,69,Male,Skirt,Clothing,92,South Dakota,L,Maroon,Fall,4.2,Yes,Venmo,2-Day Shipping,Yes,Yes,45,Debit Card,Fortnightly,61-70,2.0,45,4232,8.4
213,67,Male,Handbag,Accessories,84,Virginia,L,Blue,Fall,4.2,Yes,Venmo,Express,Yes,Yes,7,Debit Card,Annually,61-70,10.5,7,672,44.1
214,30,Male,Handbag,Accessories,93,Nevada,L,Peach,Fall,4.4,Yes,Cash,Store Pickup,Yes,Yes,11,Debit Card,Every 3 Months,26-35,7.75,11,1116,34.1
215,24,Male,Jacket,Outerwear,50,Hawaii,L,Blue,Summer,4.2,Yes,Cash,Next Day Air,Yes,Yes,41,Cash,Every 3 Months,18-26,1.1904761904761905,41,2100,5.0
216,62,Male,Scarf,Accessories,64,New Jersey,S,Orange,Spring,2.8,Yes,Bank Transfer,2-Day Shipping,Yes,Yes,24,PayPal,Bi-Weekly,61-70,2.56,24,1600,7.167999999999999
217,43,Male,Shorts,Clothing,61,Massachusetts,L,Yellow,Spring,3.7,Yes,Cash,Free Shipping,Yes,Yes,21,Venmo,Weekly,35-44,2.772727272727273,21,1342,10.25909090909091
218,35,Male,Sunglasses,Accessories,48,Oklahoma,M,Purple,Winter,3.5,Yes,Venmo,Next Day Air,Yes,Yes,24,Bank Transfer,Annually,26-35,1.92,24,1200,6.72
219,28,Male,T-shirt,Clothing,45,California,S,Magenta,Spring,2.9,Yes,Credit Card,Store Pickup,Yes,Yes,8,Credit Card,Quarterly,26-35,5.0,8,405,14.5
220,32,Male,Belt,Accessories,88,Nevada,M,Cyan,Spring,3.0,Yes,Venmo,Free Shipping,Yes,Yes,12,Cash,Fortnightly,26-35,6.769230769230769,12,1144,20.307692307692307
221,39,Male,Sneakers,Footwear,57,Arizona,S,Indigo,Spring,3.7,Yes,Debit Card,Express,Yes,Yes,48,Debit Card,Fortnightly,35-44,1.163265306122449,48,2793,4.3040816326530615
222,28,Male,Hat,Accessories,68,North Carolina,XL,Magenta,Summer,4.4,Yes,Debit Card,Store Pickup,Yes,Yes,6,Bank Transfer,Quarterly,26-35,9.714285714285714,6,476,42.74285714285714
223,47,Male,Gloves,Accessories,94,New York,XL,Gray,Spring,4.5,Yes,Venmo,2-Day Shipping,Yes,Yes,14,PayPal,Fortnightly,44-52,6.266666666666667,14,1410,28.2
224,20,Male,Pants,Clothing,41,Wyoming,M,Turquoise,Spring,4.8,Yes,Venmo,Free Shipping,Yes,Yes,34,PayPal,Annually,18-26,1.1714285714285715,34,1435,5.622857142857143
225,63,Male,Socks,Clothing,83,South Dakota,S,Beige,Summer,2.9,Yes,PayPal,Free Shipping,Yes,Yes,12,Cash,Every 3 Months,61-70,6.384615384615385,12,1079,18.515384615384615
226,25,Male,Jacket,Outerwear,22,Arkansas,M,Olive,Spring,3.2,Yes,Debit Card,Next Day Air,Yes,Yes,11,Bank Transfer,Annually,18-26,1.8333333333333333,11,264,5.866666666666667
227,29,Male,Shoes,Footwear,74,Texas,L,Violet,Spring,3.3,Yes,Cash,Free Shipping,Yes,Yes,5,PayPal,Monthly,26-35,12.333333333333334,5,444,40.7
228,50,Male,Jeans,Clothing,90,Rhode Island,M,Turquoise,Winter,4.2,Yes,Venmo,Standard,Yes,Yes,25,Venmo,Fortnightly,44-52,3.4615384615384617,25,2340,14.53846153846154
229,18,Male,Socks,Clothing,79,New Hampshire,M,White,Spring,2.9,Yes,Credit Card,Store Pickup,Yes,Yes,11,Credit Card,Annually,18-26,6.583333333333333,11,948,19.091666666666665
230,70,Male,Sandals,Footwear,28,Ohio,S,Silver,Spring,4.6,Yes,Cash,Next Day Air,Yes,Yes,27,PayPal,Every 3 Months,61-70,1.0,27,784,4.6
231,66,Male,Scarf,Accessories,88,Utah,L,Olive,Fall,4.1,Yes,Venmo,Standard,Yes,Yes,43,Credit Card,Annually,61-70,2.0,43,3872,8.2
232,28,Male,Blouse,Clothing,26,Tennessee,M,Blue,Spring,3.1,Yes,Bank Transfer,2-Day Shipping,Yes,Yes,18,Debit Card,Every 3 Months,26-35,1.368421052631579,18,494,4.242105263157895
233,54,Male,Jewelry,Accessories,27,Hawaii,L,Purple,Winter,4.2,Yes,Bank Transfer,Express,Yes,Yes,32,Bank Transfer,Bi-Weekly,52-61,0.8181818181818182,32,891,3.4363636363636365
234,19,Male,Sweater,Clothing,83,Arizona,XL,Yellow,Fall,4.5,Yes,PayPal,Next Day Air,Yes,Yes,27,Bank Transfer,Every 3 Months,18-26,2.9642857142857144,27,2324,13.339285714285715
235,20,Male,Gloves,Accessories,39,South Dakota,S,Silver,Summer,3.7,Yes,PayPal,Next Day Air,Yes,Yes,24,Credit Card,Weekly,18-26,1.56,24,975,5.772
236,43,Male,Sunglasses,Accessories,89,New Jersey,M,Cyan,Winter,3.7,Yes,Cash,Free Shipping,Yes,Yes,31,Debit Card,Quarterly,35-44,2.78125,31,2848,10.290625
237,38,Male,Coat,Outerwear,68,North Dakota,L,Green,Winter,3.4,Yes,Debit Card,Next Day Air,Yes,Yes,39,PayPal,Fortnightly,35-44,1.7,39,2720,5.779999999999999
238,50,Male,Dress,Clothing,90,Iowa,M,Beige,Summer,3.0,Yes,Venmo,Store Pickup,Yes,Yes,36,Debit Card,Fortnightly,44-52,2.4324324324324325,36,3330,7.297297297297297
239,64,Male,Skirt,Clothing,34,Ohio,M,Peach,Fall,4.2,Yes,Debit Card,Free Shipping,Yes,Yes,5,Cash,Annually,61-70,5.666666666666667,5,204,23.8
240,49,Male,Pants,Clothing,51,Vermont,L,Yellow,Summer,2.9,Yes,PayPal,Express,Yes,Yes,47,Credit Card,Bi-Weekly,44-52,1.0625,47,2448,3.08125
241,47,Male,Sweater,Clothing,45,Montana,XL,Turquoise,Winter,3.5,Yes,Credit Card,Free Shipping,Yes,Yes,29,Bank Transfer,Fortnightly,44-52,1.5,29,1350,5.25
242,36,Male,Hoodie,Clothing,88,Delaware,M,Peach,Winter,4.1,Yes,PayPal,Free Shipping,Yes,Yes,43,Venmo,Bi-Weekly,35-44,2.0,43,3872,8.2
243,55,Male,Coat,Outerwear,85,New York,L,Gray,Summer,4.3,Yes,Credit Card,Store Pickup,Yes,Yes,40,Debit Card,Every 3 Months,52-61,2.073170731707317,40,3485,8.914634146341463
244,25,Male,Jewelry,Accessories,100,Kentucky,M,Olive,Winter,2.8,Yes,Credit Card,2-Day Shipping,Yes,Yes,4,Debit Card,Monthly,18-26,20.0,4,500,56.0
245,53,Male,Belt,Accessories,42,Oregon,S,Indigo,Spring,4.9,Yes,Debit Card,2-Day Shipping,Yes,Yes,39,PayPal,Weekly,52-61,1.05,39,1680,5.1450000000000005
246,49,Male,Sandals,Footwear,53,Rhode Island,L,Charcoal,Summer,3.3,Yes,Cash,Next Day Air,Yes,Yes,45,Venmo,Fortnightly,44-52,1.1521739130434783,45,2438,3.802173913043478
247,35,Male,Sunglasses,Accessories,86,Nevada,XL,Beige,Spring,3.2,Yes,Credit Card,Express,Yes,Yes,20,Venmo,Bi-Weekly,26-35,4.095238095238095,20,1806,13.104761904761904
248,29,Male,Sweater,Clothing,66,Montana,XL,Brown,Spring,4.4,Yes,Credit Card,Standard,Yes,Yes,14,Debit Card,Weekly,26-35,4.4,14,990,19.360000000000003
249,47,Male,Belt,Accessories,100,Pennsylvania,M,Blue,Winter,4.8,Yes,Venmo,Express,Yes,Yes,33,PayPal,Weekly,44-52,2.9411764705882355,33,3400,14.11764705882353
250,53,Male,Handbag,Accessories,47,Alaska,S,Teal,Fall,4.2,Yes,Cash,Standard,Yes,Yes,18,Credit Card,Annually,52-61,2.473684210526316,18,893,10.389473684210527
251,33,Male,Skirt,Clothing,25,Mississippi,L,Black,Fall,4.0,Yes,Debit Card,Express,Yes,Yes,9,Bank Transfer,Weekly,26-35,2.5,9,250,10.0
252,21,Male,Handbag,Accessories,51,Wyoming,XL,Gold,Winter,2.5,Yes,PayPal,Standard,Yes,Yes,34,PayPal,Annually,18-26,1.457142857142857,34,1785,3.642857142857143
253,32,Male,Shorts,Clothing,41,Delaware,M,Violet,Summer,3.9,Yes,Cash,Free Shipping,Yes,Yes,33,Venmo,Fortnightly,26-35,1.2058823529411764,33,1394,4.7029411764705875
254,52,Male,Boots,Footwear,73,Oklahoma,L,Cyan,Winter,4.9,Yes,PayPal,2-Day Shipping,Yes,Yes,15,Bank Transfer,Bi-Weekly,44-52,4.5625,15,1168,22.356250000000003
255,67,Male,Sunglasses,Accessories,42,Indiana,M,White,Winter,3.5,Yes,Credit Card,Store Pickup,Yes,Yes,4,PayPal,Bi-Weekly,61-70,8.4,4,210,29.400000000000002
256,43,Male,Scarf,Accessories,20,Maryland,M,Charcoal,Spring,4.2,Yes,Debit Card,Free Shipping,Yes,Yes,25,Debit Card,Annually,35-44,0.7692307692307693,25,520,3.2307692307692313
257,58,Male,Jewelry,Accessories,30,South Dakota,XL,Violet,Spring,4.7,Yes,Venmo,Express,Yes,Yes,20,Credit Card,Every 3 Months,52-61,1.4285714285714286,20,630,6.714285714285714
258,20,Male,Handbag,Accessories,53,West Virginia,M,Red,Summer,4.5,Yes,PayPal,Express,Yes,Yes,5,Credit Card,Quarterly,18-26,8.833333333333334,5,318,39.75
259,61,Male,Gloves,Accessories,74,Alabama,S,Lavender,Spring,2.8,Yes,Venmo,Express,Yes,Yes,16,Cash,Quarterly,52-61,4.352941176470588,16,1258,12.188235294117645
260,32,Male,Jeans,Clothing,57,Louisiana,M,Gold,Fall,2.9,Yes,Credit Card,Standard,Yes,Yes,13,Debit Card,Annually,26-35,4.071428571428571,13,798,11.807142857142855
261,38,Male,Hat,Accessories,57,Montana,S,Red,Winter,3.2,Yes,Bank Transfer,2-Day Shipping,Yes,Yes,11,Credit Card,Every 3 Months,35-44,4.75,11,684,15.200000000000001
262,21,Male,Jeans,Clothing,77,California,L,Magenta,Winter,4.9,Yes,Cash,Standard,Yes,Yes,21,Credit Card,Annually,18-26,3.5,21,1694,17.150000000000002
263,37,Male,Pants,Clothing,40,Hawaii,M,Teal,Summer,3.7,Yes,Cash,Next Day Air,Yes,Yes,6,Debit Card,Annually,35-44,5.714285714285714,6,280,21.142857142857146
264,27,Male,Shorts,Clothing,46,Iowa,M,Purple,Summer,4.3,Yes,Credit Card,Store Pickup,Yes,Yes,29,Venmo,Monthly,26-35,1.5333333333333334,29,1380,6.593333333333334
265,36,Male,Pants,Clothing,78,Colorado,S,Charcoal,Fall,3.9,Yes,Venmo,Store Pickup,Yes,Yes,15,Cash,Annually,35-44,4.875,15,1248,19.0125
266,32,Male,Backpack,Accessories,59,Michigan,M,Gray,Spring,3.2,Yes,Venmo,2-Day Shipping,Yes,Yes,17,Bank Transfer,Bi-Weekly,26-35,3.2777777777777777,17,1062,10.488888888888889
267,51,Male,Jewelry,Accessories,75,Louisiana,L,White,Summer,3.1,Yes,Cash,Express,Yes,Yes,32,Credit Card,Weekly,44-52,2.272727272727273,32,2475,7.045454545454546
268,64,Male,Sweater,Clothing,54,Maryland,M,Olive,Spring,3.9,Yes,Venmo,2-Day Shipping,Yes,Yes,42,Venmo,Annually,61-70,1.255813953488372,42,2322,4.897674418604651
269,68,Male,Shoes,Footwear,42,Georgia,M,Charcoal,Spring,2.6,Yes,Venmo,Store Pickup,Yes,Yes,21,Cash,Monthly,61-70,1.9090909090909092,21,924,4.963636363636364
270,68,Male,Blouse,Clothing,44,Georgia,M,Charcoal,Winter,3.3,Yes,PayPal,Next Day Air,Yes,Yes,9,Cash,Bi-Weekly,61-70,4.4,9,440,14.52
271,33,Male,Jeans,Clothing,52,North Dakota,XL,Orange,Fall,4.6,Yes,Debit Card,Free Shipping,Yes,Yes,16,Bank Transfer,Annually,26-35,3.0588235294117645,16,884,14.070588235294116
272,65,Male,Sunglasses,Accessories,69,Maryland,XL,Yellow,Summer,4.6,Yes,Credit Card,Express,Yes,Yes,42,Credit Card,Fortnightly,61-70,1.6046511627906976,42,2967,7.381395348837208
273,48,Male,Jewelry,Accessories,26,Oregon,M,Beige,Summer,4.4,Yes,PayPal,2-Day Shipping,Yes,Yes,37,Debit Card,Bi-Weekly,44-52,0.6842105263157895,37,988,3.010526315789474
274,69,Male,Coat,Outerwear,33,North Dakota,S,Silver,Spring,4.2,Yes,Cash,Express,Yes,Yes,32,Debit Card,Quarterly,61-70,1.0,32,1089,4.2
275,59,Male,Jewelry,Accessories,32,Maryland,M,Indigo,Spring,3.0,Yes,Credit Card,Express,Yes,Yes,28,Cash,Bi-Weekly,52-61,1.103448275862069,28,928,3.310344827586207
276,48,Male,Backpack,Accessories,85,Virginia,XL,Lavender,Winter,4.0,Yes,Debit Card,Express,Yes,Yes,13,Credit Card,Weekly,44-52,6.071428571428571,13,1190,24.285714285714285
277,25,Male,Skirt,Clothing,30,South Dakota,XL,Turquoise,Fall,3.5,Yes,Debit Card,Express,Yes,Yes,11,Bank Transfer,Fortnightly,18-26,2.5,11,360,8.75
